Quantifier,MoSS Variant Test,MoSS Variant Train,MAE,m_test,m_train,alpha
HDy,MoSS,MoSS_MN,0.04999999999999999,0.6500000000000001,0.5,0.2
SORD,MoSS,MoSS_MN,0.09999999999999998,0.6500000000000001,0.5,0.2
SMM,MoSS,MoSS_MN,0.09220770160960012,0.6500000000000001,0.5,0.2
ACC,MoSS,MoSS_MN,0.06339285714285725,0.6500000000000001,0.5,0.2
X_method,MoSS,MoSS_MN,0.06339285714285725,0.6500000000000001,0.5,0.2
MAX,MoSS,MoSS_MN,0.001324503311258246,0.6500000000000001,0.5,0.2
MS,MoSS,MoSS_MN,0.09729729729729736,0.6500000000000001,0.5,0.2
MS2,MoSS,MoSS_MN,0.09729729729729736,0.6500000000000001,0.5,0.2
CC,MoSS,MoSS_MN,0.2,0.6500000000000001,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.16163751424373812,0.6500000000000001,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.125,0.6500000000000001,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.21000000000000002,0.6500000000000001,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.21492737095152203,0.6500000000000001,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.16202531645569623,0.6500000000000001,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.10909090909090902,0.6500000000000001,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.16828644501278772,0.6500000000000001,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS_MN,0.2,0.6500000000000001,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.022222222222222254,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.1572593156197314,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.135,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.18,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.16663895027125702,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.17701149425287355,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.1842696629213484,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.11932773109243705,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.17577639751552798,0.6500000000000001,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.0736156351791531,0.6500000000000001,0.5,0.2
DyS,MoSS,MoSS_MN,0.059675510884584226,0.6500000000000001,0.5,0.4
HDy,MoSS,MoSS_MN,0.08500000000000002,0.6500000000000001,0.5,0.4
SORD,MoSS,MoSS_MN,0.07,0.6500000000000001,0.5,0.4
SMM,MoSS,MoSS_MN,0.06362231741887026,0.6500000000000001,0.5,0.4
ACC,MoSS,MoSS_MN,0.09196428571428572,0.6500000000000001,0.5,0.4
X_method,MoSS,MoSS_MN,0.09196428571428572,0.6500000000000001,0.5,0.4
MAX,MoSS,MoSS_MN,0.1571743929359824,0.6500000000000001,0.5,0.4
MS,MoSS,MoSS_MN,0.057657657657657735,0.6500000000000001,0.5,0.4
MS2,MoSS,MoSS_MN,0.057657657657657735,0.6500000000000001,0.5,0.4
CC,MoSS,MoSS_MN,0.019999999999999962,0.6500000000000001,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.02705373271366046,0.6500000000000001,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.030000000000000027,0.6500000000000001,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.02999999999999997,0.6500000000000001,0.5,0.4
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.03211377773583324,0.6500000000000001,0.5,0.4
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.1642276422764228,0.6500000000000001,0.5,0.4
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.2205128205128206,0.6500000000000001,0.5,0.4
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.033204633204633294,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS_MN,0.20158730158730165,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.22180271538719418,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.04752922274934601,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.04500000000000004,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.0,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.007954035742964272,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.22352941176470595,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.11578947368421055,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.004166666666666596,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.025615763546798176,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.03344051446945334,0.6500000000000001,0.5,0.4
DyS,MoSS,MoSS_MN,0.08910368967054888,0.6500000000000001,0.5,0.4
HDy,MoSS,MoSS_MN,0.135,0.6500000000000001,0.5,0.4
SORD,MoSS,MoSS_MN,0.09000000000000002,0.6500000000000001,0.5,0.4
SMM,MoSS,MoSS_MN,0.09191163032804334,0.6500000000000001,0.5,0.4
ACC,MoSS,MoSS_MN,0.15892857142857136,0.6500000000000001,0.5,0.4
X_method,MoSS,MoSS_MN,0.15892857142857136,0.6500000000000001,0.5,0.4
MAX,MoSS,MoSS_MN,0.22339955849889623,0.6500000000000001,0.5,0.4
MS,MoSS,MoSS_MN,0.12522522522522522,0.6500000000000001,0.5,0.4
MS2,MoSS,MoSS_MN,0.12522522522522522,0.6500000000000001,0.5,0.4
CC,MoSS,MoSS_MN,0.010000000000000009,0.6500000000000001,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.050936355119386656,0.6500000000000001,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.06000000000000005,0.6500000000000001,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.010000000000000009,0.6500000000000001,0.5,0.4
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.021106491144084527,0.6500000000000001,0.5,0.4
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.08702290076335878,0.6500000000000001,0.5,0.4
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.12727272727272726,0.6500000000000001,0.5,0.4
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.148062015503876,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS_MN,0.08498168498168501,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.14476987447698747,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.0551535027125179,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.040000000000000036,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.030000000000000027,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.024226330929025375,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.06871165644171773,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.07637540453074437,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.09435215946843856,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.09230769230769231,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.16878612716763006,0.6500000000000001,0.5,0.4
DyS,MoSS,MoSS_MN,0.0597979202884687,0.6500000000000001,0.5,0.4
HDy,MoSS,MoSS_MN,0.015000000000000013,0.6500000000000001,0.5,0.4
SORD,MoSS,MoSS_MN,0.12,0.6500000000000001,0.5,0.4
SMM,MoSS,MoSS_MN,0.08742713026530291,0.6500000000000001,0.5,0.4
ACC,MoSS,MoSS_MN,0.1535714285714287,0.6500000000000001,0.5,0.4
X_method,MoSS,MoSS_MN,0.1535714285714287,0.6500000000000001,0.5,0.4
MAX,MoSS,MoSS_MN,0.08565121412803534,0.6500000000000001,0.5,0.4
MS,MoSS,MoSS_MN,0.1331858407079647,0.6500000000000001,0.5,0.4
MS2,MoSS,MoSS_MN,0.19009009009009015,0.6500000000000001,0.5,0.4
CC,MoSS,MoSS_MN,0.13,0.6500000000000001,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.05023017741826863,0.6500000000000001,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.034999999999999976,0.6500000000000001,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.14,0.6500000000000001,0.5,0.4
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.09088666364943643,0.6500000000000001,0.5,0.4
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.19999999999999996,0.6500000000000001,0.5,0.4
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.23492063492063497,0.6500000000000001,0.5,0.4
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.4,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS,MoSS,MoSS_MN,0.13,0.6500000000000001,0.5,0.4
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.10595238095238113,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.07828681694234724,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.09999999999999998,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.12,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.07893111443017231,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.16289308176100625,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.24367816091954053,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.08672566371681417,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.13,0.6500000000000001,0.5,0.4
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.13951890034364267,0.6500000000000001,0.5,0.4
DyS,MoSS,MoSS_MN,0.05881143808596456,0.6500000000000001,0.5,0.6
HDy,MoSS,MoSS_MN,0.08999999999999997,0.6500000000000001,0.5,0.6
SORD,MoSS,MoSS_MN,0.06000000000000005,0.6500000000000001,0.5,0.6
SMM,MoSS,MoSS_MN,0.06495631171908767,0.6500000000000001,0.5,0.6
ACC,MoSS,MoSS_MN,0.020535714285714435,0.6500000000000001,0.5,0.6
X_method,MoSS,MoSS_MN,0.020535714285714435,0.6500000000000001,0.5,0.6
MAX,MoSS,MoSS_MN,0.048123620309050597,0.6500000000000001,0.5,0.6
MS,MoSS,MoSS_MN,0.00044247787610607325,0.6500000000000001,0.5,0.6
MS2,MoSS,MoSS_MN,0.057657657657657846,0.6500000000000001,0.5,0.6
CC,MoSS,MoSS_MN,0.039999999999999925,0.6500000000000001,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.0042059994333486506,0.6500000000000001,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.05500000000000005,0.6500000000000001,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.039999999999999925,0.6500000000000001,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.04003726564731458,0.6500000000000001,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.110843373493976,0.6500000000000001,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.12656250000000024,0.6500000000000001,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.09230769230769242,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS_MN,0.028820960698690112,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.038666276689090506,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.02840375662387451,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.0050000000000000044,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.029999999999999916,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.018952328195998125,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.017475728155339598,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.04166666666666685,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.0746575342465754,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.021052631578947434,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.02459546925566347,0.6500000000000001,0.5,0.6
DyS,MoSS,MoSS_MN,0.11543758311125962,0.6500000000000001,0.5,0.6
HDy,MoSS,MoSS_MN,0.125,0.6500000000000001,0.5,0.6
SORD,MoSS,MoSS_MN,0.12,0.6500000000000001,0.5,0.6
SMM,MoSS,MoSS_MN,0.11618180278480533,0.6500000000000001,0.5,0.6
ACC,MoSS,MoSS_MN,0.15803571428571428,0.6500000000000001,0.5,0.6
X_method,MoSS,MoSS_MN,0.15803571428571428,0.6500000000000001,0.5,0.6
MAX,MoSS,MoSS_MN,0.22472406181015453,0.6500000000000001,0.5,0.6
MS,MoSS,MoSS_MN,0.12252252252252255,0.6500000000000001,0.5,0.6
MS2,MoSS,MoSS_MN,0.12252252252252255,0.6500000000000001,0.5,0.6
CC,MoSS,MoSS_MN,0.12,0.6500000000000001,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.10617130242189532,0.6500000000000001,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.030000000000000027,0.6500000000000001,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.10999999999999999,0.6500000000000001,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.11051756134890539,0.6500000000000001,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.14393305439330545,0.6500000000000001,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.16198347107438021,0.6500000000000001,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.3666666666666667,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS_MN,4.440892098500626e-16,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.12317880794701996,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.14221149424752888,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.125,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.12999999999999995,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.12314477988676059,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.18528428093645488,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.14358974358974352,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.4,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.12,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.13527210884353746,0.6500000000000001,0.5,0.6
DyS,MoSS,MoSS_MN,0.0956100604988126,0.6500000000000001,0.5,0.6
HDy,MoSS,MoSS_MN,0.08999999999999997,0.6500000000000001,0.5,0.6
SORD,MoSS,MoSS_MN,0.08999999999999997,0.6500000000000001,0.5,0.6
SMM,MoSS,MoSS_MN,0.09456605494476467,0.6500000000000001,0.5,0.6
ACC,MoSS,MoSS_MN,0.046428571428571264,0.6500000000000001,0.5,0.6
X_method,MoSS,MoSS_MN,0.046428571428571264,0.6500000000000001,0.5,0.6
MAX,MoSS,MoSS_MN,0.11434878587196462,0.6500000000000001,0.5,0.6
MS,MoSS,MoSS_MN,0.06681415929203527,0.6500000000000001,0.5,0.6
MS2,MoSS,MoSS_MN,0.009909909909909809,0.6500000000000001,0.5,0.6
CC,MoSS,MoSS_MN,0.06999999999999995,0.6500000000000001,0.5,0.6
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.10703598433527739,0.6500000000000001,0.5,0.6
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.06999999999999995,0.6500000000000001,0.5,0.6
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.05999999999999994,0.6500000000000001,0.5,0.6
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.10210693885926725,0.6500000000000001,0.5,0.6
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.008888888888888724,0.6500000000000001,0.5,0.6
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.4,0.6500000000000001,0.5,0.6
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.4,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS,MoSS,MoSS_MN,0.06999999999999995,0.6500000000000001,0.5,0.6
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.07601476014760145,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.1133736222123286,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.10999999999999999,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.07999999999999996,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.11071118594795026,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.059731543624161,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.0482758620689655,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.07846889952153102,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.06822742474916388,0.6500000000000001,0.5,0.6
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.0763636363636363,0.6500000000000001,0.5,0.6
DyS,MoSS,MoSS_MN,0.11234404559501354,0.6500000000000001,0.5,0.8
HDy,MoSS,MoSS_MN,0.09500000000000008,0.6500000000000001,0.5,0.8
SORD,MoSS,MoSS_MN,0.14,0.6500000000000001,0.5,0.8
SMM,MoSS,MoSS_MN,0.1402766381316386,0.6500000000000001,0.5,0.8
ACC,MoSS,MoSS_MN,0.20178571428571423,0.6500000000000001,0.5,0.8
X_method,MoSS,MoSS_MN,0.20178571428571423,0.6500000000000001,0.5,0.8
MAX,MoSS,MoSS_MN,0.27019867549668874,0.6500000000000001,0.5,0.8
MS,MoSS,MoSS_MN,0.2225663716814158,0.6500000000000001,0.5,0.8
MS2,MoSS,MoSS_MN,0.16486486486486474,0.6500000000000001,0.5,0.8
CC,MoSS,MoSS_MN,0.25,0.6500000000000001,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.17187967470628096,0.6500000000000001,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.1100000000000001,0.6500000000000001,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.24,0.6500000000000001,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.2420733906996313,0.6500000000000001,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.19357429718875496,0.6500000000000001,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.12608695652173907,0.6500000000000001,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.1357664233576641,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS_MN,0.10208333333333308,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.17923798551678727,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.22583543510538917,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.20500000000000007,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.25,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.22196237318854595,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.10769230769230764,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.19999999999999996,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.11277533039647558,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.1823529411764706,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.20484429065743937,0.6500000000000001,0.5,0.8
DyS,MoSS,MoSS_MN,0.10864197115539376,0.6500000000000001,0.5,0.8
HDy,MoSS,MoSS_MN,0.11499999999999999,0.6500000000000001,0.5,0.8
SORD,MoSS,MoSS_MN,0.15000000000000002,0.6500000000000001,0.5,0.8
SMM,MoSS,MoSS_MN,0.13922428116816998,0.6500000000000001,0.5,0.8
ACC,MoSS,MoSS_MN,0.17946428571428563,0.6500000000000001,0.5,0.8
X_method,MoSS,MoSS_MN,0.17946428571428563,0.6500000000000001,0.5,0.8
MAX,MoSS,MoSS_MN,0.24812362030905066,0.6500000000000001,0.5,0.8
MS,MoSS,MoSS_MN,0.20044247787610614,0.6500000000000001,0.5,0.8
MS2,MoSS,MoSS_MN,0.14234234234234222,0.6500000000000001,0.5,0.8
CC,MoSS,MoSS_MN,0.24,0.6500000000000001,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.17159147640728512,0.6500000000000001,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.125,0.6500000000000001,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.22999999999999998,0.6500000000000001,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.2416639217694062,0.6500000000000001,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.1923076923076923,0.6500000000000001,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.058333333333333126,0.6500000000000001,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.024358974358974272,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS_MN,0.04576271186440661,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.21472868217054264,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.2328388401764201,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.21000000000000008,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.24,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.22135704695790714,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.15379061371841163,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.18652482269503545,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.2465408805031446,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.18511326860841426,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.2041666666666666,0.6500000000000001,0.5,0.8
DyS,MoSS,MoSS_MN,0.20229853588859215,0.6500000000000001,0.5,0.8
HDy,MoSS,MoSS_MN,0.18000000000000005,0.6500000000000001,0.5,0.8
SORD,MoSS,MoSS_MN,0.20000000000000007,0.6500000000000001,0.5,0.8
SMM,MoSS,MoSS_MN,0.191408416634955,0.6500000000000001,0.5,0.8
ACC,MoSS,MoSS_MN,0.26874999999999993,0.6500000000000001,0.5,0.8
X_method,MoSS,MoSS_MN,0.26874999999999993,0.6500000000000001,0.5,0.8
MAX,MoSS,MoSS_MN,0.33642384105960266,0.6500000000000001,0.5,0.8
MS,MoSS,MoSS_MN,0.28,0.6500000000000001,0.5,0.8
MS2,MoSS,MoSS_MN,0.2324324324324324,0.6500000000000001,0.5,0.8
CC,MoSS,MoSS_MN,0.28,0.6500000000000001,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.23075614627928398,0.6500000000000001,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.18500000000000005,0.6500000000000001,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.24,0.6500000000000001,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.2619686119706054,0.6500000000000001,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.2102564102564103,0.6500000000000001,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.264,0.6500000000000001,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.19999999999999996,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS_MN,0.28,0.6500000000000001,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.26956521739130435,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.2817346559896825,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.22000000000000008,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.22999999999999998,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.2513738826114016,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.2733333333333333,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.2577114427860696,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.2504792332268372,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.24174757281553394,0.6500000000000001,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.26708463949843253,0.6500000000000001,0.5,0.8
DyS,MoSS,MoSS_MN,0.10782451056155262,0.6500000000000001,0.5,0.99
HDy,MoSS,MoSS_MN,0.05999999999999994,0.6500000000000001,0.5,0.99
