Quantifier,Quadapt_Variant,MoSS_Test_Variant,MoSS_Train_Variant,MAE,m_test,m_train,alpha,Iteration
MS,MoSS,MoSS_Dir,MoSS_MN,0.08599999999999991,0.9,0.9,0.25,3
MS2,MoSS,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
CC,MoSS,MoSS_Dir,MoSS_MN,0.16999999999999998,0.9,0.9,0.25,3
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.008962664186223657,0.9,0.9,0.25,3
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.065,0.9,0.9,0.25,3
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.08000000000000002,0.9,0.9,0.25,3
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.07534681163614643,0.9,0.9,0.25,3
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.11977491961414782,0.9,0.9,0.25,3
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.02528089887640439,0.9,0.9,0.25,3
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.5698198198198198,0.9,0.9,0.25,3
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.2635135135135135,0.9,0.9,0.25,3
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.10772357723577236,0.9,0.9,0.25,3
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.032608695652173836,0.9,0.9,0.25,3
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.16999999999999998,0.9,0.9,0.25,3
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.7499554476059523,0.9,0.9,0.25,3
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.255,0.9,0.9,0.25,3
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.06536809381583752,0.9,0.9,0.25,3
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.23780487804878048,0.9,0.9,0.25,3
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5357142857142857,0.9,0.9,0.25,3
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.013157894736842118,0.9,0.9,0.25,3
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.16999999999999998,0.9,0.9,0.25,3
DyS,None,MoSS_Dir,MoSS_MN,0.24995544760595234,0.9,0.9,0.25,3
HDy,None,MoSS_Dir,MoSS_MN,0.11499999999999999,0.9,0.9,0.25,3
SORD,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
SMM,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
ACC,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
X_method,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
T50,None,MoSS_Dir,MoSS_MN,0.06034482758620674,0.9,0.9,0.25,3
MAX,None,MoSS_Dir,MoSS_MN,0.4288321167883209,0.9,0.9,0.25,3
MS,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
MS2,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.25,3
CC,None,MoSS_Dir,MoSS_MN,0.16999999999999998,0.9,0.9,0.25,3
DyS,MoSS,MoSS_Dir,MoSS_MN,0.19668770279710834,0.9,0.9,0.5,1
HDy,MoSS,MoSS_Dir,MoSS_MN,0.29000000000000004,0.9,0.9,0.5,1
SORD,MoSS,MoSS_Dir,MoSS_MN,0.21999999999999997,0.9,0.9,0.5,1
SMM,MoSS,MoSS_Dir,MoSS_MN,0.4776445384011003,0.9,0.9,0.5,1
ACC,MoSS,MoSS_Dir,MoSS_MN,0.19111969111969113,0.9,0.9,0.5,1
X_method,MoSS,MoSS_Dir,MoSS_MN,0.13819095477386933,0.9,0.9,0.5,1
T50,MoSS,MoSS_Dir,MoSS_MN,0.23604060913705593,0.9,0.9,0.5,1
MAX,MoSS,MoSS_Dir,MoSS_MN,0.2120622568093385,0.9,0.9,0.5,1
MS,MoSS,MoSS_Dir,MoSS_MN,0.2038461538461538,0.9,0.9,0.5,1
MS2,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
CC,MoSS,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.5,1
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.18790865001497553,0.9,0.9,0.5,1
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.15999999999999998,0.9,0.9,0.5,1
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.13,0.9,0.9,0.5,1
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.21026264940008238,0.9,0.9,0.5,1
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.207641196013289,0.9,0.9,0.5,1
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.2857142857142857,0.9,0.9,0.5,1
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.23708920187793425,0.9,0.9,0.5,1
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.14093959731543626,0.9,0.9,0.5,1
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.17730496453900707,0.9,0.9,0.5,1
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.2962962962962963,0.9,0.9,0.5,1
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.5,1
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.17958993129570283,0.9,0.9,0.5,1
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.385,0.9,0.9,0.5,1
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.26929340464090357,0.9,0.9,0.5,1
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.26415094339622636,0.9,0.9,0.5,1
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.1853932584269664,0.9,0.9,0.5,1
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.4366515837104072,0.9,0.9,0.5,1
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.5,1
DyS,None,MoSS_Dir,MoSS_MN,0.49995544760595234,0.9,0.9,0.5,1
HDy,None,MoSS_Dir,MoSS_MN,0.185,0.9,0.9,0.5,1
SORD,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
SMM,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
ACC,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
X_method,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
T50,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
MAX,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
MS,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
MS2,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,1
CC,None,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.5,1
DyS,MoSS,MoSS_Dir,MoSS_MN,0.08103545946243362,0.9,0.9,0.5,2
HDy,MoSS,MoSS_Dir,MoSS_MN,0.405,0.9,0.9,0.5,2
SORD,MoSS,MoSS_Dir,MoSS_MN,0.09999999999999998,0.9,0.9,0.5,2
SMM,MoSS,MoSS_Dir,MoSS_MN,0.24650732030912959,0.9,0.9,0.5,2
ACC,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
X_method,MoSS,MoSS_Dir,MoSS_MN,0.14220183486238547,0.9,0.9,0.5,2
T50,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MAX,MoSS,MoSS_Dir,MoSS_MN,0.20552147239263807,0.9,0.9,0.5,2
MS,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MS2,MoSS,MoSS_Dir,MoSS_MN,0.06118143459915615,0.9,0.9,0.5,2
CC,MoSS,MoSS_Dir,MoSS_MN,0.030000000000000027,0.9,0.9,0.5,2
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.11823704534085255,0.9,0.9,0.5,2
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.19999999999999996,0.9,0.9,0.5,2
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.12,0.9,0.9,0.5,2
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.276515683609715,0.9,0.9,0.5,2
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.062130177514792884,0.9,0.9,0.5,2
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.2592592592592592,0.9,0.9,0.5,2
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.008021390374331583,0.9,0.9,0.5,2
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.030000000000000027,0.9,0.9,0.5,2
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.025682382133995096,0.9,0.9,0.5,2
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.030000000000000027,0.9,0.9,0.5,2
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.49995544760595234,0.9,0.9,0.5,2
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.38888888888888884,0.9,0.9,0.5,2
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.11165048543689338,0.9,0.9,0.5,2
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.4461538461538461,0.9,0.9,0.5,2
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.030000000000000027,0.9,0.9,0.5,2
DyS,None,MoSS_Dir,MoSS_MN,0.10247245338111788,0.9,0.9,0.5,2
HDy,None,MoSS_Dir,MoSS_MN,0.025000000000000022,0.9,0.9,0.5,2
SORD,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.5,2
SMM,None,MoSS_Dir,MoSS_MN,0.4069040459482045,0.9,0.9,0.5,2
ACC,None,MoSS_Dir,MoSS_MN,0.09459459459459496,0.9,0.9,0.5,2
X_method,None,MoSS_Dir,MoSS_MN,0.24285714285714277,0.9,0.9,0.5,2
T50,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,2
MAX,None,MoSS_Dir,MoSS_MN,0.3387096774193547,0.9,0.9,0.5,2
MS,None,MoSS_Dir,MoSS_MN,0.3846153846153846,0.9,0.9,0.5,2
MS2,None,MoSS_Dir,MoSS_MN,0.3846153846153846,0.9,0.9,0.5,2
CC,None,MoSS_Dir,MoSS_MN,0.030000000000000027,0.9,0.9,0.5,2
DyS,MoSS,MoSS_Dir,MoSS_MN,0.10337149045480248,0.9,0.9,0.5,3
HDy,MoSS,MoSS_Dir,MoSS_MN,0.05499999999999999,0.9,0.9,0.5,3
SORD,MoSS,MoSS_Dir,MoSS_MN,0.03999999999999998,0.9,0.9,0.5,3
SMM,MoSS,MoSS_Dir,MoSS_MN,0.0010812201112338493,0.9,0.9,0.5,3
ACC,MoSS,MoSS_Dir,MoSS_MN,0.3666666666666666,0.9,0.9,0.5,3
X_method,MoSS,MoSS_Dir,MoSS_MN,0.18067226890756316,0.9,0.9,0.5,3
T50,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
MAX,MoSS,MoSS_Dir,MoSS_MN,0.16666666666666635,0.9,0.9,0.5,3
MS,MoSS,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
MS2,MoSS,MoSS_Dir,MoSS_MN,0.05102040816326536,0.9,0.9,0.5,3
CC,MoSS,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.26953144958201314,0.9,0.9,0.5,3
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.0050000000000000044,0.9,0.9,0.5,3
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.011833654573823793,0.9,0.9,0.5,3
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.09405940594059403,0.9,0.9,0.5,3
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.06765676567656764,0.9,0.9,0.5,3
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.08204334365325072,0.9,0.9,0.5,3
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.06597222222222232,0.9,0.9,0.5,3
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.08108108108108103,0.9,0.9,0.5,3
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.49995544760595234,0.9,0.9,0.5,3
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.18500000000000005,0.9,0.9,0.5,3
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.010000000000000009,0.9,0.9,0.5,3
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.13477099267298953,0.9,0.9,0.5,3
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.12173913043478268,0.9,0.9,0.5,3
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.08737864077669899,0.9,0.9,0.5,3
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.30645161290322576,0.9,0.9,0.5,3
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
DyS,None,MoSS_Dir,MoSS_MN,0.14165578028766657,0.9,0.9,0.5,3
HDy,None,MoSS_Dir,MoSS_MN,0.18999999999999995,0.9,0.9,0.5,3
SORD,None,MoSS_Dir,MoSS_MN,0.08999999999999997,0.9,0.9,0.5,3
SMM,None,MoSS_Dir,MoSS_MN,0.09024132760671455,0.9,0.9,0.5,3
ACC,None,MoSS_Dir,MoSS_MN,0.18468468468468524,0.9,0.9,0.5,3
X_method,None,MoSS_Dir,MoSS_MN,0.338095238095238,0.9,0.9,0.5,3
T50,None,MoSS_Dir,MoSS_MN,0.5,0.9,0.9,0.5,3
MAX,None,MoSS_Dir,MoSS_MN,0.25806451612903203,0.9,0.9,0.5,3
MS,None,MoSS_Dir,MoSS_MN,0.4807692307692307,0.9,0.9,0.5,3
MS2,None,MoSS_Dir,MoSS_MN,0.4807692307692307,0.9,0.9,0.5,3
CC,None,MoSS_Dir,MoSS_MN,0.040000000000000036,0.9,0.9,0.5,3
DyS,MoSS,MoSS_Dir,MoSS_MN,0.1622062953207868,0.9,0.9,0.75,1
HDy,MoSS,MoSS_Dir,MoSS_MN,0.17000000000000004,0.9,0.9,0.75,1
SORD,MoSS,MoSS_Dir,MoSS_MN,0.38,0.9,0.9,0.75,1
SMM,MoSS,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
ACC,MoSS,MoSS_Dir,MoSS_MN,0.5081699346405228,0.9,0.9,0.75,1
X_method,MoSS,MoSS_Dir,MoSS_MN,0.478,0.9,0.9,0.75,1
T50,MoSS,MoSS_Dir,MoSS_MN,0.5785714285714284,0.9,0.9,0.75,1
MAX,MoSS,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
MS,MoSS,MoSS_Dir,MoSS_MN,0.5042372881355932,0.9,0.9,0.75,1
MS2,MoSS,MoSS_Dir,MoSS_MN,0.36713629353553523,0.9,0.9,0.75,1
CC,MoSS,MoSS_Dir,MoSS_MN,0.31,0.9,0.9,0.75,1
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.3832345824284262,0.9,0.9,0.75,1
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.29,0.9,0.9,0.75,1
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.33999999999999997,0.9,0.9,0.75,1
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.33326066678432603,0.9,0.9,0.75,1
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.31000000000000005,0.9,0.9,0.75,1
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.34937888198757755,0.9,0.9,0.75,1
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.11602870813397126,0.9,0.9,0.75,1
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.4297153024911032,0.9,0.9,0.75,1
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.3447712418300654,0.9,0.9,0.75,1
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.31433408577878097,0.9,0.9,0.75,1
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.31,0.9,0.9,0.75,1
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.6964692618329702,0.9,0.9,0.75,1
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.17999999999999994,0.9,0.9,0.75,1
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.19999999999999996,0.9,0.9,0.75,1
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.31,0.9,0.9,0.75,1
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.05476190476190479,0.9,0.9,0.75,1
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.06578947368421073,0.9,0.9,0.75,1
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.4241573033707866,0.9,0.9,0.75,1
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.31,0.9,0.9,0.75,1
DyS,None,MoSS_Dir,MoSS_MN,0.6531444287986492,0.9,0.9,0.75,1
HDy,None,MoSS_Dir,MoSS_MN,0.37,0.9,0.9,0.75,1
SORD,None,MoSS_Dir,MoSS_MN,0.59,0.9,0.9,0.75,1
SMM,None,MoSS_Dir,MoSS_MN,0.45762313326833304,0.9,0.9,0.75,1
ACC,None,MoSS_Dir,MoSS_MN,0.5692771084337347,0.9,0.9,0.75,1
X_method,None,MoSS_Dir,MoSS_MN,0.5692771084337347,0.9,0.9,0.75,1
T50,None,MoSS_Dir,MoSS_MN,0.1435483870967741,0.9,0.9,0.75,1
MAX,None,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,1
MS,None,MoSS_Dir,MoSS_MN,0.524390243902439,0.9,0.9,0.75,1
MS2,None,MoSS_Dir,MoSS_MN,0.524390243902439,0.9,0.9,0.75,1
CC,None,MoSS_Dir,MoSS_MN,0.31,0.9,0.9,0.75,1
DyS,MoSS,MoSS_Dir,MoSS_MN,0.16847540616719825,0.9,0.9,0.75,2
HDy,MoSS,MoSS_Dir,MoSS_MN,0.06499999999999995,0.9,0.9,0.75,2
SORD,MoSS,MoSS_Dir,MoSS_MN,0.20999999999999996,0.9,0.9,0.75,2
SMM,MoSS,MoSS_Dir,MoSS_MN,0.14279086738832436,0.9,0.9,0.75,2
ACC,MoSS,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
X_method,MoSS,MoSS_Dir,MoSS_MN,0.21443514644351458,0.9,0.9,0.75,2
T50,MoSS,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
MAX,MoSS,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,2
MS,MoSS,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
MS2,MoSS,MoSS_Dir,MoSS_MN,0.11799999999999988,0.9,0.9,0.75,2
CC,MoSS,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.2268580186196647,0.9,0.9,0.75,2
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.24,0.9,0.9,0.75,2
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.15778999603255073,0.9,0.9,0.75,2
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.20679012345679004,0.9,0.9,0.75,2
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.21405228758169936,0.9,0.9,0.75,2
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.24128919860627174,0.9,0.9,0.75,2
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.22767359517408692,0.9,0.9,0.75,2
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.16543779869458974,0.9,0.9,0.75,2
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.315,0.9,0.9,0.75,2
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.75,2
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.08016200683735009,0.9,0.9,0.75,2
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.19660194174757273,0.9,0.9,0.75,2
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.3518099547511312,0.9,0.9,0.75,2
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.11842105263157876,0.9,0.9,0.75,2
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,2
CC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
DyS,None,MoSS_Dir,MoSS_MN,0.28710944090723695,0.9,0.9,0.75,2
HDy,None,MoSS_Dir,MoSS_MN,0.41500000000000004,0.9,0.9,0.75,2
SORD,None,MoSS_Dir,MoSS_MN,0.10999999999999999,0.9,0.9,0.75,2
SMM,None,MoSS_Dir,MoSS_MN,0.02357801027573614,0.9,0.9,0.75,2
ACC,None,MoSS_Dir,MoSS_MN,0.08734939759036109,0.9,0.9,0.75,2
X_method,None,MoSS_Dir,MoSS_MN,0.08734939759036109,0.9,0.9,0.75,2
T50,None,MoSS_Dir,MoSS_MN,0.25,0.9,0.9,0.75,2
MAX,None,MoSS_Dir,MoSS_MN,0.4147727272727273,0.9,0.9,0.75,2
MS,None,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
MS2,None,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
CC,None,MoSS_Dir,MoSS_MN,0.22999999999999998,0.9,0.9,0.75,2
DyS,MoSS,MoSS_Dir,MoSS_MN,0.3671823359371851,0.9,0.9,0.75,3
HDy,MoSS,MoSS_Dir,MoSS_MN,0.19999999999999996,0.9,0.9,0.75,3
SORD,MoSS,MoSS_Dir,MoSS_MN,0.3,0.9,0.9,0.75,3
SMM,MoSS,MoSS_Dir,MoSS_MN,0.3408221653832181,0.9,0.9,0.75,3
ACC,MoSS,MoSS_Dir,MoSS_MN,0.3214285714285718,0.9,0.9,0.75,3
X_method,MoSS,MoSS_Dir,MoSS_MN,0.3018518518518519,0.9,0.9,0.75,3
T50,MoSS,MoSS_Dir,MoSS_MN,0.12142857142857177,0.9,0.9,0.75,3
MAX,MoSS,MoSS_Dir,MoSS_MN,0.5955882352941178,0.9,0.9,0.75,3
MS,MoSS,MoSS_Dir,MoSS_MN,0.48469387755102084,0.9,0.9,0.75,3
MS2,MoSS,MoSS_Dir,MoSS_MN,0.6785714285714287,0.9,0.9,0.75,3
CC,MoSS,MoSS_Dir,MoSS_MN,0.28,0.9,0.9,0.75,3
DyS,MoSS_MN,MoSS_Dir,MoSS_MN,0.2949006815381475,0.9,0.9,0.75,3
HDy,MoSS_MN,MoSS_Dir,MoSS_MN,0.3,0.9,0.9,0.75,3
SORD,MoSS_MN,MoSS_Dir,MoSS_MN,0.33,0.9,0.9,0.75,3
SMM,MoSS_MN,MoSS_Dir,MoSS_MN,0.3106262672499892,0.9,0.9,0.75,3
ACC,MoSS_MN,MoSS_Dir,MoSS_MN,0.3011551155115513,0.9,0.9,0.75,3
X_method,MoSS_MN,MoSS_Dir,MoSS_MN,0.33426966292134846,0.9,0.9,0.75,3
T50,MoSS_MN,MoSS_Dir,MoSS_MN,0.18689320388349506,0.9,0.9,0.75,3
MAX,MoSS_MN,MoSS_Dir,MoSS_MN,0.3301282051282051,0.9,0.9,0.75,3
MS,MoSS_MN,MoSS_Dir,MoSS_MN,0.28,0.9,0.9,0.75,3
MS2,MoSS_MN,MoSS_Dir,MoSS_MN,0.2848314606741573,0.9,0.9,0.75,3
CC,MoSS_MN,MoSS_Dir,MoSS_MN,0.28,0.9,0.9,0.75,3
DyS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.3640910567640567,0.9,0.9,0.75,3
HDy,MoSS_Dir,MoSS_Dir,MoSS_MN,0.375,0.9,0.9,0.75,3
SORD,MoSS_Dir,MoSS_Dir,MoSS_MN,0.29,0.9,0.9,0.75,3
SMM,MoSS_Dir,MoSS_Dir,MoSS_MN,0.3738466462863316,0.9,0.9,0.75,3
ACC,MoSS_Dir,MoSS_Dir,MoSS_MN,0.27,0.9,0.9,0.75,3
X_method,MoSS_Dir,MoSS_Dir,MoSS_MN,0.44135802469135804,0.9,0.9,0.75,3
T50,MoSS_Dir,MoSS_Dir,MoSS_MN,0.15555555555555545,0.9,0.9,0.75,3
MAX,MoSS_Dir,MoSS_Dir,MoSS_MN,0.14411764705882346,0.9,0.9,0.75,3
MS,MoSS_Dir,MoSS_Dir,MoSS_MN,0.47380952380952385,0.9,0.9,0.75,3
MS2,MoSS_Dir,MoSS_Dir,MoSS_MN,0.75,0.9,0.9,0.75,3
